id,beaconAdvInt,beaconTxPower,beaconDeployed,beaconRSSI,beaconName,beaconMac,detectionTime,mobileModel,reg_date
204,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,369220.9237,SM-T713,04-07-17 16:54
205,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,370218.8864,SM-T713,04-07-17 16:54
206,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,371223.7522,SM-T713,04-07-17 16:54
207,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,372226.6708,SM-T713,04-07-17 16:54
208,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,372238.7058,SM-T713,04-07-17 16:54
209,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,373349.994,SM-T713,04-07-17 16:54
210,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,374237.5645,SM-T713,04-07-17 16:54
211,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,374358.0674,SM-T713,04-07-17 16:54
212,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,375249.307,SM-T713,04-07-17 16:54
213,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,376252.5652,SM-T713,04-07-17 16:54
214,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,377235.8975,SM-T713,04-07-17 16:54
215,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,377380.8094,SM-T713,04-07-17 16:54
216,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,378271.9018,SM-T713,04-07-17 16:54
217,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,378378.7511,SM-T713,04-07-17 16:54
218,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,379252.7447,SM-T713,04-07-17 16:54
219,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,379381.0876,SM-T713,04-07-17 16:54
220,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,380257.9944,SM-T713,04-07-17 16:54
221,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,380390.3384,SM-T713,04-07-17 16:54
222,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,381267.938,SM-T713,04-07-17 16:54
223,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,381394.8236,SM-T713,04-07-17 16:54
224,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,382275.6318,SM-T713,04-07-17 16:54
225,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,382322.9827,SM-T713,04-07-17 16:54
226,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,382394.1775,SM-T713,04-07-17 16:54
227,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,383279.3044,SM-T713,04-07-17 16:54
228,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,383323.1242,SM-T713,04-07-17 16:54
229,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,383395.7465,SM-T713,04-07-17 16:54
230,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,384299.7177,SM-T713,04-07-17 16:54
231,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,384402.9251,SM-T713,04-07-17 16:54
232,100,0,3,-54,DragBcon ,D0:B5:C2:CD:2D:BD,385276.4967,SM-T713,04-07-17 16:54
